name,parent,path,openingDate,id,level,closedDate
Losajait Dispensary,"{'name': 'Nakalale Ward', 'id': 'qTEN4LVoVVL'}",/HfVjCurKxh2/kphDeKClFch/HK5SUCMQmsw/qTEN4LVoVVL/gTNyv0EXgGH,1970-01-01T00:00:00.000,gTNyv0EXgGH,5,
Losam Dispensary,"{'name': 'Kapchok Ward', 'id': 'AXu2vRnnxOt'}",/HfVjCurKxh2/XWALbfAPa6n/YXpHG1Ez8V2/AXu2vRnnxOt/V8wGvnE7bZ5,1970-01-01T00:00:00.000,V8wGvnE7bZ5,5,
Losho Dispensary,"{'name': 'Siana Ward', 'id': 'amNn0DeeFdo'}",/HfVjCurKxh2/kqJ83J2D72s/ouA247cg58A/amNn0DeeFdo/hGUI3NzVNxw,1970-01-01T00:00:00.000,hGUI3NzVNxw,5,
Losibil dispensary,"{'name': 'Soin Ward', 'id': 'RLv6Wg2Eo8m'}",/HfVjCurKxh2/ob6SxuRcqU4/OK0hW8DFHq3/RLv6Wg2Eo8m/blKyYjpw5Ic,1970-01-01T00:00:00.000,blKyYjpw5Ic,5,
Losogwa Dispensary,"{'name': 'Igwamiti Ward', 'id': 'q38k1nKzsRS'}",/HfVjCurKxh2/xuFdFy6t9AH/pXbWrnFPpKb/q38k1nKzsRS/W3lwizAesBx,1970-01-01T00:00:00.000,W3lwizAesBx,5,
Lotikile community unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/xF5XePHfOVH,2016-07-13T00:00:00.000,xF5XePHfOVH,5,
Lotonyok Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/MSpYeaiaxwT,2015-05-21T00:00:00.000,MSpYeaiaxwT,5,
Lotubae (AIC) Dispensary,"{'name': 'Lokori/Kochodin Ward', 'id': 'AY46zJ3BT9H'}",/HfVjCurKxh2/kphDeKClFch/dr8gOvVAdiE/AY46zJ3BT9H/mnKXMuGeWwE,1970-01-01T00:00:00.000,mnKXMuGeWwE,5,
Lotubae Community Unity,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/qfioZXEW2IS,2016-08-09T00:00:00.000,qfioZXEW2IS,5,
Lotubae Dispensary,"{'name': 'Lokori/Kochodin Ward', 'id': 'AY46zJ3BT9H'}",/HfVjCurKxh2/kphDeKClFch/dr8gOvVAdiE/AY46zJ3BT9H/Uq0OZGpRrC0,1970-01-01T00:00:00.000,Uq0OZGpRrC0,5,
Loturerei Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/wRq5XkuzN9s,1899-12-30T23:27:16.000,wRq5XkuzN9s,5,
Loturerei Dispensary,"{'name': 'Kanamkemer Ward', 'id': 'U0eLQb7xmyu'}",/HfVjCurKxh2/kphDeKClFch/zd8rhYqGowE/U0eLQb7xmyu/sfe7s1ctyRD,1970-01-01T00:00:00.000,sfe7s1ctyRD,5,
Louwae Dispensary,"{'name': 'Kerio Delta Ward', 'id': 'zwhTzysKfKc'}",/HfVjCurKxh2/kphDeKClFch/zd8rhYqGowE/zwhTzysKfKc/zeN6TYKNSzj,1970-01-01T00:00:00.000,zeN6TYKNSzj,5,
Lovic Dermacare Clinic,"{'name': 'Kipevu Ward', 'id': 'Eswb97MIEP8'}",/HfVjCurKxh2/wsBsC6gjHvn/OvI6w06DhPJ/Eswb97MIEP8/rjHUoAl4ge9,1970-01-01T00:00:00.000,rjHUoAl4ge9,5,
Loving Care (MCK) Health Centre,"{'name': 'Kenyawa-poka Ward', 'id': 'KONREaUfSht'}",/HfVjCurKxh2/Hsk1YV8kHkT/g6gTzQ5nfYq/KONREaUfSht/Oa6sKaktJ5F,1970-01-01T00:00:00.000,Oa6sKaktJ5F,5,
Lowarengak Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/TwEvqKzNeZZ,1899-12-26T23:27:16.000,TwEvqKzNeZZ,5,
Lowarengak Health Centre,"{'name': 'Lakezone Ward', 'id': 'yVMtm0p4OeM'}",/HfVjCurKxh2/kphDeKClFch/mWpq607yRXh/yVMtm0p4OeM/WC2ykyx4Xxg,1970-01-01T00:00:00.000,WC2ykyx4Xxg,5,
lower Genga Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/rliQCZT91Ee,2015-10-13T00:00:00.000,rliQCZT91Ee,5,
Lower Genga (C U),"{'name': 'Z Facility Issues', 'id': 'PttV9DcrqDB'}",/HfVjCurKxh2/PttV9DcrqDB/yoca0y4EchH,2012-03-14T00:00:00.000,yoca0y4EchH,3,
Lower Gongo Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bNp5egrMGSV,2011-01-10T00:00:00.000,bNp5egrMGSV,5,
Lower Kabete Dispensary,"{'name': 'Kitisuru Ward', 'id': 'TpTOC5VcUGe'}",/HfVjCurKxh2/jkG3zaihdSs/f1T0Ltob8VQ/TpTOC5VcUGe/Jk9Ie7dcgWk,1970-01-01T00:00:00.000,Jk9Ie7dcgWk,5,
Lower Kabonyo & Unga Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/cW8SewkQMWB,1899-12-25T23:27:16.000,cW8SewkQMWB,5,
Lower Kadongo Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/kkRg9PH1gTr,1899-12-29T23:27:16.000,kkRg9PH1gTr,5,
Lower Kaewa/Kaani Ward,"{'name': 'Kathiani Sub County', 'id': 'iCey76HYgLP'}",/HfVjCurKxh2/yhCUgGcCcOo/iCey76HYgLP/uRN4WDLAPSP,1970-01-01T00:00:00.000,uRN4WDLAPSP,4,
Lower Kagwa Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/mmPkmuZZZLn,2015-05-13T00:00:00.000,mmPkmuZZZLn,5,
Lower Kajulu (C U),"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/hwtZhh9tU3v,2013-05-21T00:00:00.000,hwtZhh9tU3v,5,
Lower Kakangutu West  Health Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/hY5fZeJUDU8,2018-04-09T00:00:00.000,hY5fZeJUDU8,5,
Lower Kamenya Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/INCumgc0GPK,1899-12-29T23:27:16.000,INCumgc0GPK,5,
Lower Kandianga Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/uid3NkohwZQ,1899-12-29T23:27:16.000,uid3NkohwZQ,5,
Lower Kanyach Kachar ,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/I5EjrJA3Zsc,2012-02-16T00:00:00.000,I5EjrJA3Zsc,5,
Lower Kanyakwar,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/dFE1sQ8K6Z2,1899-12-27T23:27:16.000,dFE1sQ8K6Z2,5,
Lower Kanyango Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/uOTHIxdJhLz,2012-02-24T00:00:00.000,uOTHIxdJhLz,5,
Lower Kanyankwar Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/HuUVJbTvzdF,2017-11-14T00:00:00.000,HuUVJbTvzdF,5,
Lower Kanyarwanda Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/lpzuFFxU1pb,2015-05-15T00:00:00.000,lpzuFFxU1pb,5,
Lower Karapolo Community,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/hfWLxrZKVfn,2014-07-15T00:00:00.000,hfWLxrZKVfn,5,
Lower Kasewe A Health Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/pHNRgR1xeA5,2018-04-09T00:00:00.000,pHNRgR1xeA5,5,
Lower Katuma Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bH1KTskWgMU,2012-01-10T00:00:00.000,bH1KTskWgMU,5,
Lower Kayambo Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/L11pPcpwd9S,1899-12-28T23:27:16.000,L11pPcpwd9S,5,
Lower Kiandani,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/hPyjorufuOx,1899-12-30T23:27:16.000,hPyjorufuOx,5,
Lower Kituti Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/nUutC4H3rwK,2017-06-29T00:00:00.000,nUutC4H3rwK,5,
Lower Kobwola Kogwang Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/yeHsX8Op3KF,2012-02-09T00:00:00.000,yeHsX8Op3KF,5,
Lower Kodhoch Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/FRYbcr09N0s,1899-12-24T23:27:16.000,FRYbcr09N0s,5,
Lower Kokwajuok,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/oP5kfNrcx45,1899-12-30T23:27:16.000,oP5kfNrcx45,5,
Lower Kombewa Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/vUzdfNCq31s,1899-12-29T23:27:16.000,vUzdfNCq31s,5,
Lower Kothidha Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Ik68DlTvPux,2012-06-13T00:00:00.000,Ik68DlTvPux,5,
Lower Kotieno Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/OkMdZO4cUkp,2015-10-13T00:00:00.000,OkMdZO4cUkp,5,
Lower Kowili Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/JtDTRRGfRjQ,2015-10-13T00:00:00.000,JtDTRRGfRjQ,5,
Lower Koyolo,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/IZwhaNFeyZ3,2015-10-13T00:00:00.000,IZwhaNFeyZ3,5,
Lower Mbihi Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Gm8736oF0Rp,2016-01-20T00:00:00.000,Gm8736oF0Rp,5,
Lower Menengai West Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bQVYIAMnqcd,2012-08-01T00:00:00.000,bQVYIAMnqcd,5,
Lower North Kanyabala,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/EZWGbUQDDiJ,1899-12-30T23:27:16.000,EZWGbUQDDiJ,5,
Lower Savannah Ward,"{'name': 'Embakasi East Sub County', 'id': 'gD4xxgDGJ4Y'}",/HfVjCurKxh2/jkG3zaihdSs/gD4xxgDGJ4Y/Qjd5eRv25sb,1970-01-01T00:00:00.000,Qjd5eRv25sb,4,
Lower Solai Dispensary,"{'name': 'Solai Ward', 'id': 'qjDeBQFEB19'}",/HfVjCurKxh2/ob6SxuRcqU4/OK0hW8DFHq3/qjDeBQFEB19/oLr9KIEtFxV,1970-01-01T00:00:00.000,oLr9KIEtFxV,5,
Lower Tamu Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/IqKRE6AgQJR,1899-12-28T23:27:16.000,IqKRE6AgQJR,5,
Loya Dispensary,"{'name': 'Lokiriama/Lorengippi Ward', 'id': 'eQng6vyva8H'}",/HfVjCurKxh2/kphDeKClFch/OZiGQn2R8kK/eQng6vyva8H/Fk1S85dPlhJ,1970-01-01T00:00:00.000,Fk1S85dPlhJ,5,
Loyal Care Medical Centre,"{'name': 'Witeithie Ward', 'id': 'OqnujBG8mvl'}",/HfVjCurKxh2/qKzosKQPl6G/aiqi2bz0IMI/OqnujBG8mvl/gJxc6XfXtkW,1970-01-01T00:00:00.000,gJxc6XfXtkW,5,
Loyapat Dispensary,"{'name': 'Lobokat Ward', 'id': 'p8Vk2rQT2gg'}",/HfVjCurKxh2/kphDeKClFch/iTw0sFjlqZ2/p8Vk2rQT2gg/EhuI79D8Ubl,1970-01-01T00:00:00.000,EhuI79D8Ubl,5,
Lpartuk Dispensary,"{'name': 'Maralal Ward', 'id': 'IEBWo4HwEfq'}",/HfVjCurKxh2/o36zCRjSd4G/EmQRGVtvWy3/IEBWo4HwEfq/JimOdjFJDr7,1970-01-01T00:00:00.000,JimOdjFJDr7,5,
Lpashie Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/qQBgvF1x7Yi,1899-12-28T23:27:16.000,qQBgvF1x7Yi,5,
Luanda Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ypLCZUdTzTR,2010-11-08T00:00:00.000,ypLCZUdTzTR,5,
Luanda MCH/FP Clinic,"{'name': 'Luanda Township Ward', 'id': 'ZD3ThdrdoTN'}",/HfVjCurKxh2/sANMZ3lpqGs/lkYdgjRSOoE/ZD3ThdrdoTN/Q6GCdk6o0Zf,1970-01-01T00:00:00.000,Q6GCdk6o0Zf,5,
Luanda South Ward,"{'name': 'Luanda Sub County', 'id': 'lkYdgjRSOoE'}",/HfVjCurKxh2/sANMZ3lpqGs/lkYdgjRSOoE/P35Hsu3jEza,1970-01-01T00:00:00.000,P35Hsu3jEza,4,
Luanda Spring's Dental Clinic,"{'name': 'West Bunyore Ward', 'id': 'HxODkmO42Nw'}",/HfVjCurKxh2/sANMZ3lpqGs/Lpy789vqRC6/HxODkmO42Nw/uc2zDCyry4B,1970-01-01T00:00:00.000,uc2zDCyry4B,5,
Luanda Sub County,"{'name': 'Vihiga County', 'id': 'sANMZ3lpqGs'}",/HfVjCurKxh2/sANMZ3lpqGs/lkYdgjRSOoE,1970-01-01T00:00:00.000,lkYdgjRSOoE,3,
Luanda Town Dispensary,"{'name': 'Luanda Township Ward', 'id': 'ZD3ThdrdoTN'}",/HfVjCurKxh2/sANMZ3lpqGs/lkYdgjRSOoE/ZD3ThdrdoTN/qIGDrvFNv3H,1970-01-01T00:00:00.000,qIGDrvFNv3H,5,
Luanda Township Ward,"{'name': 'Luanda Sub County', 'id': 'lkYdgjRSOoE'}",/HfVjCurKxh2/sANMZ3lpqGs/lkYdgjRSOoE/ZD3ThdrdoTN,1970-01-01T00:00:00.000,ZD3ThdrdoTN,4,
Luanda Wayside Clinic,"{'name': 'West Bunyore Ward', 'id': 'HxODkmO42Nw'}",/HfVjCurKxh2/sANMZ3lpqGs/Lpy789vqRC6/HxODkmO42Nw/pHEd3yXAGxi,1970-01-01T00:00:00.000,pHEd3yXAGxi,5,
Lubanga Dispensary,"{'name': 'Namamali Ward', 'id': 'LaVcN8NDdNa'}",/HfVjCurKxh2/BjC1xL40gHo/ssbO49f0iLN/LaVcN8NDdNa/qZ6BE3zBvqk,1970-01-01T00:00:00.000,qZ6BE3zBvqk,5,
Lubao Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/gP2aSH7NDcj,1899-12-30T23:27:16.000,gP2aSH7NDcj,5,
Lubinu Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/YuBjXp5vilk,1899-12-27T23:27:16.000,YuBjXp5vilk,5,
Lubuene Health Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/NWQb05hdmWx,2013-03-05T00:00:00.000,NWQb05hdmWx,5,
Luchululo Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Lv97LQfTZBE,2010-10-08T00:00:00.000,Lv97LQfTZBE,5,
Luciel Dispensary,"{'name': 'Kanyasa Ward', 'id': 'ONNWmIVc48N'}",/HfVjCurKxh2/fVra3Pwta0Q/D2lsuEzZAJP/ONNWmIVc48N/TTydo7weKDu,1970-01-01T00:00:00.000,TTydo7weKDu,5,
Lucimed Clinic,"{'name': 'Igwamiti Ward', 'id': 'q38k1nKzsRS'}",/HfVjCurKxh2/xuFdFy6t9AH/pXbWrnFPpKb/q38k1nKzsRS/uNavtCT1zQO,1970-01-01T00:00:00.000,uNavtCT1zQO,5,
Luciuti Dispensary,"{'name': 'Antubetwe Kiongo Ward', 'id': 'iNmCeQG70K0'}",/HfVjCurKxh2/Y52XNJ50hYb/G9DoZvSdGLx/iNmCeQG70K0/dSM5qCeY3AG,1970-01-01T00:00:00.000,dSM5qCeY3AG,5,
Lucky Summer Ward,"{'name': 'Ruaraka Sub County', 'id': 'Cc8uEFkzfVf'}",/HfVjCurKxh2/jkG3zaihdSs/Cc8uEFkzfVf/cUX8GhsuLPn,1970-01-01T00:00:00.000,cUX8GhsuLPn,4,
Lucky Youth Dispensary,"{'name': 'Kasgunga Ward', 'id': 'eX9fqY9KVU8'}",/HfVjCurKxh2/nK0A12Q7MvS/mCGytMcMf6y/eX9fqY9KVU8/WusEFvPolcG,1970-01-01T00:00:00.000,WusEFvPolcG,5,
Lucy Medical Clinic,"{'name': 'Mikinduri Ward', 'id': 'c0I654P6EkR'}",/HfVjCurKxh2/Y52XNJ50hYb/NIVPdmQjQKg/c0I654P6EkR/pl4Z4ojWTOW,1970-01-01T00:00:00.000,pl4Z4ojWTOW,5,
Ludacho Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/NcQjoH2AppN,2015-04-02T00:00:00.000,NcQjoH2AppN,5,
LUDODO COMMUNITY HEALTH UNIT,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/LTcgcik7Twi,2013-12-21T00:00:00.000,LTcgcik7Twi,5,
Ludomic Clinic,"{'name': 'Nginda Ward', 'id': 'juDN8sSnk3O'}",/HfVjCurKxh2/PFu8alU2KWG/IPOMRXiYjxr/juDN8sSnk3O/xi7J8NYwEC9,1970-01-01T00:00:00.000,xi7J8NYwEC9,5,
Lugaga-wamuluma Ward,"{'name': 'Vihiga Sub County', 'id': 'OOF3UX4yOt7'}",/HfVjCurKxh2/sANMZ3lpqGs/OOF3UX4yOt7/af8ohZ5YbyQ,1970-01-01T00:00:00.000,af8ohZ5YbyQ,4,
Lugala Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/xjrFKWjtrqN,2015-11-08T00:00:00.000,xjrFKWjtrqN,5,
Lugale Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/cd44bVt2c8j,2012-01-01T00:00:00.000,cd44bVt2c8j,5,
Lugari Community Unit.,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/W5sCrEP4zvL,2015-09-08T00:00:00.000,W5sCrEP4zvL,5,
Lugari Forest Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/IwSJXnTW8ZB,1899-12-29T23:27:16.000,IwSJXnTW8ZB,5,
Lugari Forest Dispensary,"{'name': 'Lugari Ward', 'id': 'QDeZMYaTxpd'}",/HfVjCurKxh2/BjC1xL40gHo/ZOdhgR19Akq/QDeZMYaTxpd/QwmMZVZSkRy,1970-01-01T00:00:00.000,QwmMZVZSkRy,5,
Lugari Sub County,"{'name': 'Kakamega County', 'id': 'BjC1xL40gHo'}",/HfVjCurKxh2/BjC1xL40gHo/ZOdhgR19Akq,1970-01-01T00:00:00.000,ZOdhgR19Akq,3,
Lugari Ward,"{'name': 'Lugari Sub County', 'id': 'ZOdhgR19Akq'}",/HfVjCurKxh2/BjC1xL40gHo/ZOdhgR19Akq/QDeZMYaTxpd,1970-01-01T00:00:00.000,QDeZMYaTxpd,4,
Lughpharm Medical Services (Machakos),"{'name': 'Machakos Central Ward', 'id': 'bSXsHJ4bnCw'}",/HfVjCurKxh2/yhCUgGcCcOo/KXc4ez8OAFz/bSXsHJ4bnCw/zV3YJLItrjj,1970-01-01T00:00:00.000,zV3YJLItrjj,5,
Lugose A Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/WCQ0hV0bw7J,2016-04-25T00:00:00.000,WCQ0hV0bw7J,5,
Lugose B  Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/LWJnn6CqPYf,2016-04-25T00:00:00.000,LWJnn6CqPYf,5,
Lugpharm Medicals Limited,"{'name': 'Mitamboni Ward', 'id': 'kTPK3jU6vdp'}",/HfVjCurKxh2/yhCUgGcCcOo/iCey76HYgLP/kTPK3jU6vdp/LKkd4LIdz92,1970-01-01T00:00:00.000,LKkd4LIdz92,5,
Luguget Dispensary,"{'name': 'Sambirir Ward', 'id': 'OvRvzstUL5A'}",/HfVjCurKxh2/MqnLxQBigG0/EZraJgLdRLX/OvRvzstUL5A/CJDtDzu5YNE,1970-01-01T00:00:00.000,CJDtDzu5YNE,5,
Lugulu Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/UTwXxT2XVMl,2015-04-24T00:00:00.000,UTwXxT2XVMl,5,
Lugulu Friends Mission Hospital,"{'name': 'Misikhu Ward', 'id': 'PyDYqhwBSoP'}",/HfVjCurKxh2/KGHhQ5GLd4k/aqYhbqKclsI/PyDYqhwBSoP/GzJU2wkfa30,1970-01-01T00:00:00.000,GzJU2wkfa30,5,
Lugumek Dispensary,"{'name': 'Sigor Ward', 'id': 'KFjbUWezAnU'}",/HfVjCurKxh2/HMNARUV2CW4/PUhMyfDD2xp/KFjbUWezAnU/cmnkbtwBEkZ,1970-01-01T00:00:00.000,cmnkbtwBEkZ,5,
Luisoi Medical Clinic,"{'name': 'Kabaru Ward', 'id': 'fB16JFnw8Ex'}",/HfVjCurKxh2/ptWVfaCIdVx/YXt5ETQPRlB/fB16JFnw8Ex/pSABBmP1hJk,1970-01-01T00:00:00.000,pSABBmP1hJk,5,
Lukaka  Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/dzpWQC8FVAp,1899-12-29T23:27:16.000,dzpWQC8FVAp,5,
Lukala Community Health Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/TegJCvdlhUk,1899-12-28T23:27:16.000,TegJCvdlhUk,5,
Lukala West Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Z9Ewj60h8yv,2016-04-15T00:00:00.000,Z9Ewj60h8yv,5,
Lukanji Dispensary,"{'name': 'Idakho Central Ward', 'id': 'Hh55s4mboMi'}",/HfVjCurKxh2/BjC1xL40gHo/BE6HMtlHyl1/Hh55s4mboMi/bQqdG7PXhMi,1970-01-01T00:00:00.000,bQqdG7PXhMi,5,
Lukenya University Medical Clinic ( Kbz E),"{'name': 'Mtito Andei Ward', 'id': 'LAm2YbBslNB'}",/HfVjCurKxh2/BoDytkJQ4Qi/ZhhyithPNoI/LAm2YbBslNB/KVa8gNNWh5e,1970-01-01T00:00:00.000,KVa8gNNWh5e,5,
Lukhoba Dispensary Maraka,"{'name': 'Maraka Ward', 'id': 'chWsC9TTyF3'}",/HfVjCurKxh2/KGHhQ5GLd4k/f4AOiG8fYtn/chWsC9TTyF3/HyIEbj6VSOH,1970-01-01T00:00:00.000,HyIEbj6VSOH,5,
Lukhokho Community Unit,"{'name': 'Z Units', 'id': 'xRxI9FuORI2'}",/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/h3dm4Zq8xzW,2015-10-03T00:00:00.000,h3dm4Zq8xzW,5,
