hospital_id,hospital_name,level,path,observations,source_files
Li7cc2zX4c9,Kirathimo Medical Clinic,5,/HfVjCurKxh2/qKzosKQPl6G/HEsM6W2ImQR/C5gJnXO6h1Y/Li7cc2zX4c9,0,
P9MJl44q8pY,Kirathimo Medical Clinic (Makuyu),5,/HfVjCurKxh2/ahwTMNAJvrL/l46g2PZUjoh/U3N4bJZ2BL0/P9MJl44q8pY,0,
eqxjr4bkzhw,Kiratina Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/eqxjr4bkzhw,0,
a6WuJjzXmjA,Kiratina Medical Clinic,5,/HfVjCurKxh2/ob6SxuRcqU4/nwh9bXKykiS/wgKfulEq1ZH/a6WuJjzXmjA,0,
j258AHqLsSJ,Kiratina community unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/j258AHqLsSJ,0,
yPd2OtsR8cg,Kirege Dispensary,5,/HfVjCurKxh2/T4urHM47nlm/JmE1qRVQD4F/mr7zhcDiR5h/yPd2OtsR8cg,0,
xPSgObxsEV7,Kirege community unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/xPSgObxsEV7,0,
hXLHqsaWJDp,Kireita Mission Dispensary,5,/HfVjCurKxh2/qKzosKQPl6G/nCziQtZ49jj/oA6eNmEvCaj/hXLHqsaWJDp,0,
LZlaI5nb9GT,Kirenga Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/LZlaI5nb9GT,0,
l2auK1VAulS,Kirere Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/l2auK1VAulS,0,
r1574IgNDQj,Kiria Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/r1574IgNDQj,0,
Yx07rOnRp86,Kiria Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Yx07rOnRp86,0,
xYkB7hyV41r,Kiria Health Centre,5,/HfVjCurKxh2/ahwTMNAJvrL/VDlzh6w4LKv/EVc3FnW4kcm/xYkB7hyV41r,0,
PIjx4CckYlp,Kiria Medical Clinic,5,/HfVjCurKxh2/ahwTMNAJvrL/VDlzh6w4LKv/EVc3FnW4kcm/PIjx4CckYlp,0,
KxN7AYbxLSN,Kiria-Ini Dispensary,5,/HfVjCurKxh2/ahwTMNAJvrL/u7Gkh63FYe4/g28fToPCZhp/KxN7AYbxLSN,0,
l1J71xfA3v7,Kiria-Ini Mission Hospital,5,/HfVjCurKxh2/ahwTMNAJvrL/u7Gkh63FYe4/g28fToPCZhp/l1J71xfA3v7,0,
TX5dMboL6nS,Kiria-ini Health Care Services,5,/HfVjCurKxh2/ahwTMNAJvrL/VDlzh6w4LKv/ELXBhFCPcHC/TX5dMboL6nS,0,
TzswpragUQs,Kiriaini Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/TzswpragUQs,0,
iXN80kHkKm6,Kiriaini Medical Clinic,5,/HfVjCurKxh2/ahwTMNAJvrL/u7Gkh63FYe4/g28fToPCZhp/iXN80kHkKm6,0,
RCKhWGu0cT2,Kiriani Dispensary,5,/HfVjCurKxh2/T4urHM47nlm/wQ8XjZ7zVwL/yQ9Js5EZ61q/RCKhWGu0cT2,0,
lW6Wj8EUKOO,Kiriari (ACK) Dispensary,5,/HfVjCurKxh2/PFu8alU2KWG/IPOMRXiYjxr/ncD8mIBXHRn/lW6Wj8EUKOO,0,
dzAkq7dh6SG,Kiriari CDF Dispensary,5,/HfVjCurKxh2/PFu8alU2KWG/IPOMRXiYjxr/ncD8mIBXHRn/dzAkq7dh6SG,0,
M3zUF2NCnPu,Kiriba dispensary,5,/HfVjCurKxh2/HMNARUV2CW4/PUhMyfDD2xp/IBgG8lef22L/M3zUF2NCnPu,0,
YLuXAzbiSvI,Kiribwet Dispensary,5,/HfVjCurKxh2/kqJ83J2D72s/PGTkGnIAZuy/D9H082cdWsj/YLuXAzbiSvI,0,
LUPwkI55May,Kiricha Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/LUPwkI55May,0,
cBwI3OPMJUx,Kiricha Health Centre,5,/HfVjCurKxh2/HMNARUV2CW4/KyuSYunELJI/p5Z6myFYERX/cBwI3OPMJUx,0,
mbCfHmhp0zg,Kirichu Market Medical Clinic,5,/HfVjCurKxh2/ptWVfaCIdVx/GXnD5lHeanK/Jf0JOsPw0vn/mbCfHmhp0zg,0,
YlLvs3C9nQK,Kirichu community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/YlLvs3C9nQK,0,
Ojw4jfwgYpq,Kirie Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Ojw4jfwgYpq,0,
tww0l46CGoh,Kirie Dispensary,5,/HfVjCurKxh2/PFu8alU2KWG/eYBXetGx8xF/HpGxgPszuYN/tww0l46CGoh,0,
eD8gvdqzIty,Kirie Mission Clinic,5,/HfVjCurKxh2/PFu8alU2KWG/eYBXetGx8xF/HpGxgPszuYN/eD8gvdqzIty,0,
PnYRbWmiSJA,Kirigara (MCK) Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/OnNcTsJgfvL/Ay0bToL5BTE/PnYRbWmiSJA,0,
FVr38gdZ5Px,Kirigo Dispensary,5,/HfVjCurKxh2/PFu8alU2KWG/eYBXetGx8xF/LlyKi6c8KbT/FVr38gdZ5Px,0,
MRLpJLKIxvF,Kiriita Forest Dispensary,5,/HfVjCurKxh2/qKzosKQPl6G/nCziQtZ49jj/oA6eNmEvCaj/MRLpJLKIxvF,0,
S22tOKyZavF,Kiriko Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/S22tOKyZavF,0,
A01SoVxCOx3,Kirima Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/A01SoVxCOx3,0,
ADbTSWt8pCg,Kirima Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ADbTSWt8pCg,0,
GexEg62hgBL,Kirima Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/GexEg62hgBL,0,
efTlkj5BvbX,Kirima Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/efTlkj5BvbX,0,
QsbKIv43xwM,Kirima Dispensary,5,/HfVjCurKxh2/mYZacFNIB3h/EESGLsSLTqH/W9GVYGq6UqK/QsbKIv43xwM,0,
bBbV2s8ntFu,Kirima Ndungiri Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bBbV2s8ntFu,0,
EaZXPUm5Upk,Kirima Ndungiri Dispensary,5,/HfVjCurKxh2/ob6SxuRcqU4/zQEuNRaPYgE/JwFjLbUSxbO/EaZXPUm5Upk,0,
E89uGtBxrcp,Kirimachuma APLSC Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/NIVPdmQjQKg/EzxiXXOQex6/E89uGtBxrcp,0,
cmi0t7jfAe6,Kirimachuma APLSC Dispensary (delete),5,/HfVjCurKxh2/Y52XNJ50hYb/NIVPdmQjQKg/EzxiXXOQex6/cmi0t7jfAe6,0,
aVN3XMcDBPB,Kirimampio Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/wtuGWT7KjVm/pK3bnoP5kpo/aVN3XMcDBPB,0,
E7aIk12M2pC,Kirimampio Health Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/E7aIk12M2pC,0,
j5LNmxsrK8Z,Kirimara Clinic,5,/HfVjCurKxh2/Ulj33KBau7V/jHmpQUlnkQk/Gsl9Z7f1kbX/j5LNmxsrK8Z,0,
gs74hlQ58FY,Kirimara Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/gs74hlQ58FY,0,
mOdzdxt3Sdy,Kirimiri Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/mOdzdxt3Sdy,0,
DRWOIvxzs7R,Kirimukuyu Medical Clinic,5,/HfVjCurKxh2/ptWVfaCIdVx/msIc1uFAY6B/xPtYtS4uaVJ/DRWOIvxzs7R,0,
rxTjXBsrC87,Kirimun Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/rxTjXBsrC87,0,
LGC7iKM2acq,Kirimun GK Dispensary,5,/HfVjCurKxh2/o36zCRjSd4G/EmQRGVtvWy3/PRuQd7VjO3x/LGC7iKM2acq,0,
ovQ3iTaDpja,Kirin Agribio (Yoder) Clinic,5,/HfVjCurKxh2/PFu8alU2KWG/AvnM6jKoocs/wCqyM612JwW/ovQ3iTaDpja,0,
mLN72eEseJN,Kirindahi community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/mLN72eEseJN,0,
Z4mUDsYnKAF,Kirindara Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Z4mUDsYnKAF,0,
vgWvonAvQwL,Kirindine Health Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/vgWvonAvQwL,0,
ygyhi8Pe7r3,Kirindine Medical Clinic and Maternity,5,/HfVjCurKxh2/Y52XNJ50hYb/Q4xAPhWUnYC/TEMzqnMqi9A/ygyhi8Pe7r3,0,
tLKccc0AAmL,Kirinyaga Laboratory Supplies,5,/HfVjCurKxh2/Ulj33KBau7V/JKNaaTjVapG/pToDCseGSVa/tLKccc0AAmL,0,
hVGnZZzN3Fp,Kirinyaga Treatment Centre,5,/HfVjCurKxh2/Ulj33KBau7V/f6EOn3xI9YH/K3uHCihezz7/hVGnZZzN3Fp,0,
xj9kscXl4YQ,Kirinyaga University College Dispensary,5,/HfVjCurKxh2/Ulj33KBau7V/JKNaaTjVapG/WtvrxP6Ra8K/xj9kscXl4YQ,0,
MLG2B70iVrL,Kiriogo Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/MLG2B70iVrL,0,
YTgby61ISnd,Kiriogo Dispensary,5,/HfVjCurKxh2/mYZacFNIB3h/EESGLsSLTqH/e0xkgk6TZEG/YTgby61ISnd,0,
ctmM8hYmha4,Kiriri Dispensary,5,/HfVjCurKxh2/qKzosKQPl6G/xhVi71INcFs/lRFhjTLImNu/ctmM8hYmha4,0,
GfyIEQRxevL,Kirita Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/GfyIEQRxevL,0,
iFuZ6zsLKhc,Kiritini  Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/iFuZ6zsLKhc,0,
wtG5zA8cCR0,Kiritiri Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/wtG5zA8cCR0,0,
dzPtnXVHu7C,Kiritiri Health Centre,5,/HfVjCurKxh2/PFu8alU2KWG/AvnM6jKoocs/IqDql8D0FEF/dzPtnXVHu7C,0,
IlcXAEXkWby,Kiritiri Medical Healthcare,5,/HfVjCurKxh2/PFu8alU2KWG/AvnM6jKoocs/IqDql8D0FEF/IlcXAEXkWby,0,
NfEGUCSXe9z,Kiritu Rescue Medical Centre,5,/HfVjCurKxh2/sANMZ3lpqGs/urtJSF5jcBC/m9cV82YWKBf/NfEGUCSXe9z,0,
tUmwxyIzvwY,Kirogine Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/tUmwxyIzvwY,0,
sKxmx6BtHB5,Kirogine Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/SQ70Q8iG3l0/sKxmx6BtHB5,0,
V7PndylaGjG,Kirogine Medical Clinic,5,/HfVjCurKxh2/Y52XNJ50hYb/BDxUGx86itV/Q1YmD34Z3It/V7PndylaGjG,0,
KFV5HobbiwE,Kirogo Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/KFV5HobbiwE,0,
bO7n5q7IGmd,Kirogo Dispensary,5,/HfVjCurKxh2/Ulj33KBau7V/jHmpQUlnkQk/tWc3XLOEMO1/bO7n5q7IGmd,0,
D5VHnJ2vect,Kirogo Health Centre,5,/HfVjCurKxh2/ahwTMNAJvrL/VDlzh6w4LKv/zjVTfkcrCb6/D5VHnJ2vect,0,
ME4ZDk21upU,Kiromwathi Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ME4ZDk21upU,0,
dxmFcZMYLJ6,Kiromwok Dispensary,5,/HfVjCurKxh2/HMNARUV2CW4/OZNRpww2TUK/sp794D1MvxT/dxmFcZMYLJ6,0,
OZJRpWc54LL,Kirongoi Dispensary,5,/HfVjCurKxh2/t0J75eHKxz5/Sq2fLWnOCGg/ojy9ffncq0R/OZJRpWc54LL,0,
nI3CRx9nmMb,Kiroo Clinic,5,/HfVjCurKxh2/T4urHM47nlm/wQ8XjZ7zVwL/VOpqnQgC8om/nI3CRx9nmMb,0,
R3oyx4IcBui,Kiroone,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/R3oyx4IcBui,0,
oFuHt0p82vY,Kiroone Dispensary,5,/HfVjCurKxh2/Y52XNJ50hYb/AFIlzKNxXST/ST78NM0nd2J/oFuHt0p82vY,0,
PMx59HJRUv2,Kiropket Dispensary,5,/HfVjCurKxh2/t0J75eHKxz5/Njv37QXxNy2/VjsUVNylWoY/PMx59HJRUv2,0,
MBuF2YjDBWg,Kiru health community unity,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/MBuF2YjDBWg,0,
lZLtU9Xc3uC,Kirukuma Dispensary,5,/HfVjCurKxh2/T4urHM47nlm/Yz1V5Cx8CO2/rZ0Io1sU38M/lZLtU9Xc3uC,0,
C6Ak0r2zp8Y,Kirumbi Dispensary,5,/HfVjCurKxh2/QyGNX2DpR4h/yoGLpCTgjed/IawwjaYnKtR/C6Ak0r2zp8Y,0,
nqq2iD62e4b,Kirumi Dispensary,5,/HfVjCurKxh2/T4urHM47nlm/wQ8XjZ7zVwL/AIL7D1wnOIl/nqq2iD62e4b,0,
UDZzLvx4rb1,Kirunda Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/UDZzLvx4rb1,0,
fB38AfSbLLt,Kirundi dispensary,5,/HfVjCurKxh2/T4urHM47nlm/ZNXf7qiVh3t/l4FVdIFWQov/fB38AfSbLLt,0,
aSbdkq6TXza,Kiruri Dispensary (Laikipia West),5,/HfVjCurKxh2/xuFdFy6t9AH/pXbWrnFPpKb/OhvgVomhsMZ/aSbdkq6TXza,0,
Pq6JkUj10t3,Kiruri Dispensary (Muranga North),5,/HfVjCurKxh2/ahwTMNAJvrL/U9CLTNIwehR/lJIdDl7HaCT/Pq6JkUj10t3,0,
bAAmYDakbYd,Kirurumi Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/bAAmYDakbYd,0,
BetAuxFi728,Kirurumi Dispensary,5,/HfVjCurKxh2/ptWVfaCIdVx/YT3tecc4atw/LDPAHGr7qUm/BetAuxFi728,0,
piv6x0Q5QQs,Kirwa Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/piv6x0Q5QQs,0,
faW8sbMNx2n,Kirwara Health Clinic,5,/HfVjCurKxh2/ahwTMNAJvrL/Z7ALMtFNfeZ/yg2YesgFsrG/faW8sbMNx2n,0,
DINkFIMyh9j,Kirwara Sub District,5,/HfVjCurKxh2/ahwTMNAJvrL/Z7ALMtFNfeZ/yg2YesgFsrG/DINkFIMyh9j,0,
ZmfI4KCiCwn,Kirwiro Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ZmfI4KCiCwn,0,
njPpspGFOMF,Kisaku Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/njPpspGFOMF,0,
EFJlA5WV3NV,Kisaku Dispensary,5,/HfVjCurKxh2/nK0A12Q7MvS/HoRW5aISmiD/gieorchg4LE/EFJlA5WV3NV,0,
RCruvvfWb0r,Kisama Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/RCruvvfWb0r,0,
yw1iloaDmPe,Kisanana Health Centre,5,/HfVjCurKxh2/vvOK1BxTbet/k5sxmlXAtIg/LYDEE54oZAu/yw1iloaDmPe,0,
nKqpDiJzgD5,Kisasi Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/nKqpDiJzgD5,0,
v3iXAVABB7Z,Kisasi Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/v3iXAVABB7Z,0,
ZBFYiDTKrjf,Kisasi Dispensary,5,/HfVjCurKxh2/sANMZ3lpqGs/BXaq5PxSfz2/hXKwpKcEej9/ZBFYiDTKrjf,0,
XIQZfo5zeey,Kisasi Health Centre (Kitui Rural),5,/HfVjCurKxh2/j8o6iO4Njsi/vbauk0RRq9N/ZkMkC815uDw/XIQZfo5zeey,0,
VdhhAqCJHKc,Kisasi Medical Clinic,5,/HfVjCurKxh2/j8o6iO4Njsi/vbauk0RRq9N/ZkMkC815uDw/VdhhAqCJHKc,0,
RztzXSmM6Zu,Kisau Sub County Hospital,5,/HfVjCurKxh2/BoDytkJQ4Qi/jxjGWCdfsib/Y9QRNvbj4ig/RztzXSmM6Zu,0,
bHyL9kqP653,Kisauni Drop In VCT,5,/HfVjCurKxh2/wsBsC6gjHvn/sr8WEz03EnP/FydnlJp81aR/bHyL9kqP653,0,
YJtzYxZ8W75,Kisauni Health Centre,5,/HfVjCurKxh2/wsBsC6gjHvn/sr8WEz03EnP/EDosdjVkXb6/YJtzYxZ8W75,0,
msU3yyKbEFi,Kisauni MAT Clinic,5,/HfVjCurKxh2/wsBsC6gjHvn/sr8WEz03EnP/EDosdjVkXb6/msU3yyKbEFi,0,
MnvM6Wco63N,Kisauni Medical Clinic,5,/HfVjCurKxh2/nrI2khZx3d0/MEkEH8ZmcOU/M5NeUqFK6KO/MnvM6Wco63N,0,
mRke4KUsJgZ,Kisawayi  A CommunitynUnit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/mRke4KUsJgZ,0,
ipXK5ynfI7i,Kisawayi B community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ipXK5ynfI7i,0,
NgkwFloUQzn,Kisayani Health Centre,5,/HfVjCurKxh2/j8o6iO4Njsi/d3hSQ3EtnPk/ToGeasli0pe/NgkwFloUQzn,0,
FyuabxE1MI4,Kisayani Health Centre.,5,/HfVjCurKxh2/BoDytkJQ4Qi/toa2Hl7iVQI/EvQ0fdCX5Qi/FyuabxE1MI4,0,
ZePfOYCqlwR,Kisayani Medical Clinic (Kibwezi west),5,/HfVjCurKxh2/BoDytkJQ4Qi/toa2Hl7iVQI/EvQ0fdCX5Qi/ZePfOYCqlwR,0,
OfxfIsa0tyF,Kisegi Sub-District Hospital,5,/HfVjCurKxh2/nK0A12Q7MvS/HoRW5aISmiD/gieorchg4LE/OfxfIsa0tyF,0,
YTTDP5Q2VID,Kisekini Dispensary,5,/HfVjCurKxh2/j8o6iO4Njsi/MWqQbxWqACn/KBHoROCFohc/YTTDP5Q2VID,0,
AKCk8JAY0dK,Kisembe Dispensary,5,/HfVjCurKxh2/BjC1xL40gHo/G6PJ5kFVAuO/soqBddsWHf5/AKCk8JAY0dK,0,
KMa5n1FkqQa,Kisembo Dispensary,5,/HfVjCurKxh2/jkG3zaihdSs/LO5he3DtiFG/taVVtCXxo50/KMa5n1FkqQa,0,
fmbPgQy1jSa,Kisera Dispensary,5,/HfVjCurKxh2/XWALbfAPa6n/SCbMzaOeTuR/V9GqRwFec0l/fmbPgQy1jSa,0,
TdZFcglGpRk,Kiserian Dispensary,5,/HfVjCurKxh2/vvOK1BxTbet/dSLnPmNlm8Q/sPoq2HB87R1/TdZFcglGpRk,0,
Fht0iSghDI4,Kiserian Medical Clinic,5,/HfVjCurKxh2/Hsk1YV8kHkT/wYsCfCAUWNB/ZwZ7vxnP9WF/Fht0iSghDI4,0,
MaiPlJ6JOOq,Kisesini Dispensary,5,/HfVjCurKxh2/yhCUgGcCcOo/CeukNtGhW7J/w0RAITw1HWe/MaiPlJ6JOOq,0,
HUiVHMyALQ3,Kiseuni Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/HUiVHMyALQ3,0,
dGwmjV6Jcgt,Kiseuni Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/dGwmjV6Jcgt,0,
MzR24BkRt7l,Kiseuni Dispensary,5,/HfVjCurKxh2/yhCUgGcCcOo/hpcb7MYi6nc/Z1lLfOZ4sab/MzR24BkRt7l,0,
trLBZbUbNrp,Kiseuni Dispensary (Kitui Rural),5,/HfVjCurKxh2/j8o6iO4Njsi/vbauk0RRq9N/pesguszdkri/trLBZbUbNrp,0,
azGztRWinfj,Kiseveni Dispensary,5,/HfVjCurKxh2/j8o6iO4Njsi/cmWAJB5kCDW/T9ZjyItHbW9/azGztRWinfj,0,
P89gagx7mug,Kisharu Dispensary,5,/HfVjCurKxh2/Hsk1YV8kHkT/wYsCfCAUWNB/KHFGFujHwZA/P89gagx7mug,0,
sYEBcVm7HLT,Kishaunet Dispensary,5,/HfVjCurKxh2/XWALbfAPa6n/ylWg6VvADJE/OEuGotz3swq/sYEBcVm7HLT,0,
aSMPd5TMf87,Kishon Health centre,5,/HfVjCurKxh2/kqJ83J2D72s/bnYzgzYe2Z7/aoZxerJJSBz/aSMPd5TMf87,0,
LTgCAxFRPtx,Kishushe Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/LTgCAxFRPtx,0,
aABRCk8mJeG,Kishushe Dispensary,5,/HfVjCurKxh2/QyGNX2DpR4h/AM36DdkZ36Y/MWZrkgY93fj/aABRCk8mJeG,0,
GoJu0uc6DFx,Kisienya Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/GoJu0uc6DFx,0,
IlxRHP6n11N,Kisii Campus Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/fFh3beH29fD/IO0zXx5HVO2/IlxRHP6n11N,0,
BygIzD9DRT4,Kisii Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/BygIzD9DRT4,0,
rN5sJaVjJ74,Kisii GK Prisons Dispensary,5,/HfVjCurKxh2/sPkRcDvhGWA/gPR82w2xgJZ/E731mef9qpf/rN5sJaVjJ74,0,
SAca0wPRzA8,Kisii Teaching And Referral Hospital (Level 6),5,/HfVjCurKxh2/sPkRcDvhGWA/gPR82w2xgJZ/E731mef9qpf/SAca0wPRzA8,0,
jc59fATD7Tb,Kisiiki Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/jc59fATD7Tb,0,
CSFHkngjmkK,Kisiiki Dispensary,5,/HfVjCurKxh2/yhCUgGcCcOo/CeukNtGhW7J/hVGX2N2vzsO/CSFHkngjmkK,0,
N1KD6y1YlaU,Kisiio Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/N1KD6y1YlaU,0,
w3fCLZZmPd4,Kisima Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/w3fCLZZmPd4,0,
vXLvxWArZQ5,Kisima Diagnostic & Treatment Centre,5,/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/RZsWJRZ4mIG/vXLvxWArZQ5,0,
t2EKhTeMUOr,Kisima Health Centre,5,/HfVjCurKxh2/o36zCRjSd4G/EmQRGVtvWy3/PRuQd7VjO3x/t2EKhTeMUOr,0,
t8FglFxI6hG,Kisima Medical clinic,5,/HfVjCurKxh2/Hsk1YV8kHkT/BLz1HkvvMkA/RZsWJRZ4mIG/t8FglFxI6hG,0,
E4L1RgaAbiM,Kisimani Health Services,5,/HfVjCurKxh2/wsBsC6gjHvn/sr8WEz03EnP/EDosdjVkXb6/E4L1RgaAbiM,0,
ATCnRd9tFX5,Kisiriri Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ATCnRd9tFX5,0,
vGpWou17yyr,Kisiru  Dispensary,5,/HfVjCurKxh2/sANMZ3lpqGs/OOF3UX4yOt7/af8ohZ5YbyQ/vGpWou17yyr,0,
pWnXKRo7KuZ,Kisiwa Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/pWnXKRo7KuZ,0,
ViEsl2WPuIJ,Kisiwa Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/ViEsl2WPuIJ,0,
wzofv86LxPG,Kisiwani VCT,5,/HfVjCurKxh2/wsBsC6gjHvn/C1xuoa1NAMm/Dvo3BcpbGkD/wzofv86LxPG,0,
Ujjoex2g9IB,Kisoi Munyao Memorial Health Centre,5,/HfVjCurKxh2/BoDytkJQ4Qi/jxjGWCdfsib/aMAJt97Ksnm/Ujjoex2g9IB,0,
NLLNvgHzXhF,Kisok Dispensary,5,/HfVjCurKxh2/vvOK1BxTbet/k7Rj54u6dMx/er24ckvh14d/NLLNvgHzXhF,0,
Zy8pcELwVXt,Kisoko A Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/Zy8pcELwVXt,0,
vynsjp0a6eN,Kisoko B Community Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/vynsjp0a6eN,0,
yxgRMvuqy4F,Kisonei Dispensary,5,/HfVjCurKxh2/vvOK1BxTbet/k7Rj54u6dMx/l7Lt0CsaQGl/yxgRMvuqy4F,0,
rBD7sGlSz7F,Kisor Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/rBD7sGlSz7F,0,
RQOlQEDrDY4,Kisor Dispensary,5,/HfVjCurKxh2/pZqQRRW7PHP/u9yagZzK49q/G30113eUpwM/RQOlQEDrDY4,0,
keEM3sumUL8,Kisovo Community Health Unit,5,/HfVjCurKxh2/OEJWxDh6KOU/zVsqExYCw1L/xRxI9FuORI2/keEM3sumUL8,0,
MUJ0czyvKRU,Kisovo Dispensary,5,/HfVjCurKxh2/j8o6iO4Njsi/svwbDnzhgik/Apa4iLKG02o/MUJ0czyvKRU,0,
