County,Owner type,Owner,Name,Service Type,Year,Sum of Value
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,IPD,2022,14
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,IPD,2023,39
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,IPD,2024,136
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,IPD,2025,566
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,IPD,2026,257
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,MCH_CWC,2022,14
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,MCH_CWC,2023,157
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,MCH_CWC,2024,309
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,MCH_CWC,2025,205
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,MCH_CWC,2026,98
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,OPD,2022,10477
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,OPD,2023,21395
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,OPD,2024,31358
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,OPD,2025,17540
Turkana,Private Practice,Private Practice - Medical Specialist,Lodwar Hills Medical Centre,OPD,2026,8465
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,IPD,2022,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,IPD,2023,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,IPD,2024,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,IPD,2025,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,IPD,2026,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,OPD,2022,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,OPD,2023,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,OPD,2024,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,OPD,2025,0
Turkana,Private Practice,Private Practice - Medical Specialist,Eqity Afia Medical Centre,OPD,2026,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,IPD,2022,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,IPD,2023,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,IPD,2024,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,IPD,2025,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,IPD,2026,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,OPD,2022,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,OPD,2023,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,OPD,2024,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,OPD,2025,0
Turkana,Private Practice,Private Practice - Medical Specialist,Blue Ivory Health Care Limited,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,OPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,OPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,OPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,OPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Shephards Medical Centre,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,OPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,OPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,OPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,OPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Novas Specialist Hospital Limited,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,IPD,2022,12
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,IPD,2023,2
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,MCH_CWC,2023,19
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,MCH_CWC,2024,14
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,MCH_CWC,2025,61
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,OPD,2022,141
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,OPD,2023,106
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,OPD,2024,496
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,OPD,2025,107
Turkana,Private Practice,Private Practice - General Practitioner,Maggy star and sons Medical Clinic Lokori,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,OPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,OPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,OPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,OPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorus Medical Clinic,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,OPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,OPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,OPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,OPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Lorugum Medical Services Ltd,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,IPD,2023,300
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,IPD,2024,325
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,IPD,2025,303
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,IPD,2026,87
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,OPD,2022,11529
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,OPD,2023,15888
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,OPD,2024,10629
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,OPD,2025,15416
Turkana,Private Practice,Private Practice - General Practitioner,Lodwar Tumaini Medical Services,OPD,2026,5899
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,MCH_CWC,2022,13
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,MCH_CWC,2023,3
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,MCH_CWC,2024,10
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,OPD,2022,2921
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,OPD,2023,6229
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,OPD,2024,4451
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,OPD,2025,6653
Turkana,Private Practice,Private Practice - General Practitioner,Kikton Medical Clinic,OPD,2026,2763
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,OPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,OPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,OPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,OPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Equity Afia Lodwar,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,OPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,OPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,OPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,OPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Emesc Medical Clinic,OPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,IPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,IPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,IPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,IPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,IPD,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,OPD,2022,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,OPD,2023,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,OPD,2024,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,OPD,2025,0
Turkana,Private Practice,Private Practice - General Practitioner,Africana  Mall Health Care Limited,OPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,IPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,IPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,IPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,IPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,IPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,OPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,OPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,OPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,OPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Uzuri Medical Clinic,OPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,IPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,IPD,2023,170
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,IPD,2024,410
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,IPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,IPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,MCH_CWC,2024,4
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,OPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,OPD,2023,6112
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,OPD,2024,8765
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,OPD,2025,8099
Turkana,Private Practice,Private Practice - Clinical Officer,Turkland Medical Care Limited,OPD,2026,1839
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,IPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,IPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,IPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,IPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,IPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,OPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,OPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,OPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,OPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Turklan Medicore Centre,OPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,IPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,IPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,IPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,IPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,IPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,OPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,OPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,OPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,OPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Samed Medical Centre,OPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,IPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,IPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,IPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,IPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,IPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,OPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,OPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,OPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,OPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Rehema Children Medical Clinic Lodwar,OPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,IPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,IPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,IPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,IPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,IPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,MCH_CWC,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,MCH_CWC,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,MCH_CWC,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,MCH_CWC,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,MCH_CWC,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,OPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,OPD,2023,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,OPD,2024,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,OPD,2025,0
Turkana,Private Practice,Private Practice - Clinical Officer,Ram Medical Clinic,OPD,2026,0
Turkana,Private Practice,Private Practice - Clinical Officer,Premier Medical Clinic,IPD,2022,0
Turkana,Private Practice,Private Practice - Clinical Officer,Premier Medical Clinic,IPD,2023,0
